bittu,2014-04-13 10:00:00,2014-04-13 19:00:00,15,2,4,9,12,0,2,3,7,0,0,0,0,205,9,6
bittu,2014-04-13 11:00:00,2014-04-13 19:00:00,45,11,11,23,24,4,6,5,13,2,1,1,2,521,30,15
bittu,2014-04-13 12:00:00,2014-04-13 19:00:00,23,3,10,10,9,5,0,5,4,1,4,0,3,168,12,11
bittu,2014-04-13 13:00:00,2014-04-13 19:00:00,15,4,2,9,2,4,0,0,2,2,1,1,5,16,7,8
bittu,2014-04-13 14:00:00,2014-04-13 19:00:00,35,10,3,22,11,6,3,1,7,3,0,3,3,51,11,24
bittu,2014-04-13 15:00:00,2014-04-13 19:00:00,11,1,1,9,5,0,0,0,5,0,0,0,0,416,3,8
bittu,2014-04-13 16:00:00,2014-04-13 19:00:00,10,2,0,8,2,1,1,0,1,1,0,0,0,0,0,10
bua,2014-04-05 23:00:00,2014-04-13 19:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bua,2014-04-06 00:00:00,2014-04-13 19:00:00,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
bua,2014-04-06 11:00:00,2014-04-13 19:00:00,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
bua,2014-04-06 19:00:00,2014-04-13 19:00:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
bua,2014-04-10 14:00:00,2014-04-13 19:00:00,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
dadi,2014-04-06 21:00:00,2014-04-13 19:00:00,4,0,0,4,1,1,0,0,1,0,0,1,0,48,4,0
dadi,2014-04-06 22:00:00,2014-04-13 19:00:00,3,0,0,3,1,1,0,0,1,0,0,1,0,16,3,0
dadi,2014-04-06 23:00:00,2014-04-13 19:00:00,26,22,0,4,5,8,4,0,1,7,0,1,26,664,14,12
dadi,2014-04-07 00:00:00,2014-04-13 19:00:00,4,3,0,1,1,1,1,0,0,1,0,0,0,87,2,2
dadi,2014-04-07 01:00:00,2014-04-13 19:00:00,1,1,0,0,0,1,0,0,0,1,0,0,0,29,0,1
dadi,2014-04-07 02:00:00,2014-04-13 19:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,29,1,0
dadi,2014-04-07 05:00:00,2014-04-13 19:00:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
dadi,2014-04-07 07:00:00,2014-04-13 19:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,29,1,0
dadi,2014-04-07 09:00:00,2014-04-13 19:00:00,1,0,0,1,1,0,0,0,1,0,0,0,0,12,1,0
dadi,2014-04-07 10:00:00,2014-04-13 19:00:00,1,0,0,1,1,0,0,0,1,0,0,0,0,30,1,0
dadi,2014-04-07 11:00:00,2014-04-13 19:00:00,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
dadi,2014-04-07 15:00:00,2014-04-13 19:00:00,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
dadi,2014-04-07 16:00:00,2014-04-13 19:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dadi,2014-04-07 19:00:00,2014-04-13 19:00:00,1,0,0,1,1,0,0,0,1,0,0,0,0,30,0,1
dadi,2014-04-07 23:00:00,2014-04-13 19:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
dadi,2014-04-08 13:00:00,2014-04-13 19:00:00,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
dadi,2014-04-08 14:00:00,2014-04-13 19:00:00,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
dadi,2014-04-08 20:00:00,2014-04-13 19:00:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
dadi,2014-04-08 21:00:00,2014-04-13 19:00:00,2,0,0,2,2,0,0,0,2,0,0,0,0,0,0,2
dadi,2014-04-08 23:00:00,2014-04-13 19:00:00,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
dadi,2014-04-09 10:00:00,2014-04-13 19:00:00,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
dadi,2014-04-09 12:00:00,2014-04-13 19:00:00,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
dadi,2014-04-10 20:00:00,2014-04-13 19:00:00,11,0,0,11,7,1,0,0,7,0,0,1,0,319,7,4
dadi,2014-04-10 21:00:00,2014-04-13 19:00:00,7,0,0,7,1,2,0,0,1,0,0,2,0,203,7,0
dadi,2014-04-10 22:00:00,2014-04-13 19:00:00,1,0,0,1,1,0,0,0,1,0,0,0,0,29,1,0
dadi,2014-04-10 23:00:00,2014-04-13 19:00:00,3,0,0,3,1,2,0,0,1,0,0,2,0,87,3,0
dadi,2014-04-11 00:00:00,2014-04-13 19:00:00,2,0,0,2,0,1,0,0,0,0,0,1,0,58,2,0
dadi,2014-04-11 03:00:00,2014-04-13 19:00:00,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
dadi,2014-04-11 04:00:00,2014-04-13 19:00:00,1,0,0,1,1,0,0,0,1,0,0,0,0,29,1,0
dadi,2014-04-11 10:00:00,2014-04-13 19:00:00,2,1,0,1,1,0,0,0,1,0,0,0,3,0,0,2
dadi,2014-04-11 12:00:00,2014-04-13 19:00:00,3,0,0,3,1,1,0,0,1,0,0,1,0,87,3,0
dadi,2014-04-11 17:00:00,2014-04-13 19:00:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
dadi,2014-04-11 19:00:00,2014-04-13 19:00:00,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
dadi,2014-04-12 02:00:00,2014-04-13 19:00:00,1,1,0,0,1,0,1,0,0,0,0,0,0,16,0,1
dadi,2014-04-12 05:00:00,2014-04-13 19:00:00,4,0,0,4,3,0,0,0,3,0,0,0,0,0,0,4
dadi,2014-04-12 16:00:00,2014-04-13 19:00:00,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
dadi,2014-04-12 22:00:00,2014-04-13 19:00:00,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1
dadi,2014-04-12 23:00:00,2014-04-13 19:00:00,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
daya,2014-04-13 11:00:00,2014-04-13 19:00:00,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
ganga,2014-04-13 12:00:00,2014-04-13 19:00:00,14,1,1,12,4,1,1,1,2,0,0,1,2,1,3,11
ganga,2014-04-13 13:00:00,2014-04-13 19:00:00,27,7,8,12,10,3,1,2,7,3,0,0,5,19,12,15
ganga,2014-04-13 14:00:00,2014-04-13 19:00:00,54,17,3,34,10,5,3,1,6,2,1,2,3,23,8,46
ganga,2014-04-13 15:00:00,2014-04-13 19:00:00,6,1,1,4,2,0,0,1,1,0,0,0,0,0,1,5
jagdish,2014-04-11 23:00:00,2014-04-13 19:00:00,6,1,0,5,1,0,0,0,1,0,0,0,0,20,3,3
jagdish,2014-04-12 00:00:00,2014-04-13 19:00:00,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0
jagdish,2014-04-12 01:00:00,2014-04-13 19:00:00,3,1,0,2,1,1,0,0,1,1,0,0,2,1,0,3
jagdish,2014-04-12 02:00:00,2014-04-13 19:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,364,1,0
jagdish,2014-04-12 03:00:00,2014-04-13 19:00:00,3,0,0,3,1,2,0,0,1,0,0,2,1,356,2,1
jagdish,2014-04-12 04:00:00,2014-04-13 19:00:00,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
jagdish,2014-04-12 05:00:00,2014-04-13 19:00:00,4,2,0,2,1,3,0,0,1,2,0,1,2,356,3,1
jagdish,2014-04-12 06:00:00,2014-04-13 19:00:00,8,1,2,5,2,0,0,1,1,0,0,0,0,1,5,3
jagdish,2014-04-12 07:00:00,2014-04-13 19:00:00,9,2,2,5,4,1,2,0,2,0,0,1,2,41,3,6
jagdish,2014-04-12 08:00:00,2014-04-13 19:00:00,12,4,2,6,9,0,4,2,3,0,0,0,0,566,7,5
jagdish,2014-04-12 09:00:00,2014-04-13 19:00:00,26,4,5,17,16,1,3,2,11,1,0,0,1,2858,14,12
jagdish,2014-04-12 10:00:00,2014-04-13 19:00:00,14,2,0,12,7,2,0,0,7,2,0,0,3,38,6,8
jagdish,2014-04-12 11:00:00,2014-04-13 19:00:00,2,0,0,2,1,0,0,0,1,0,0,0,0,15,1,1
jagdish,2014-04-12 12:00:00,2014-04-13 19:00:00,20,3,0,17,15,1,0,0,15,0,0,1,3,38,11,9
jagdish,2014-04-12 13:00:00,2014-04-13 19:00:00,5,1,0,4,1,2,0,0,1,1,0,1,0,6,1,4
jagdish,2014-04-12 14:00:00,2014-04-13 19:00:00,7,1,0,6,5,0,0,0,5,0,0,0,3,214,5,2
jagdish,2014-04-12 15:00:00,2014-04-13 19:00:00,29,9,3,17,19,0,8,2,9,0,0,0,17,3887,18,11
jagdish,2014-04-12 16:00:00,2014-04-13 19:00:00,5,2,0,3,1,4,0,0,1,2,0,2,0,2,0,5
jagdish,2014-04-12 17:00:00,2014-04-13 19:00:00,11,6,1,4,4,0,3,1,0,0,0,0,1,135,1,10
jagdish,2014-04-12 18:00:00,2014-04-13 19:00:00,9,0,0,9,7,1,0,0,7,0,0,1,4,832,8,1
jagdish,2014-04-12 19:00:00,2014-04-13 19:00:00,3,2,0,1,0,0,0,0,0,0,0,0,0,3,1,2
jagdish,2014-04-12 20:00:00,2014-04-13 19:00:00,4,2,0,2,1,1,0,0,1,0,0,1,0,1,2,2
jagdish,2014-04-12 21:00:00,2014-04-13 19:00:00,13,1,3,9,12,1,1,2,9,0,1,0,2,1,12,1
jagdish,2014-04-12 22:00:00,2014-04-13 19:00:00,7,1,2,4,4,0,0,1,3,0,0,0,2,5,4,3
jagdish,2014-04-12 23:00:00,2014-04-13 19:00:00,11,1,1,9,3,0,0,1,2,0,0,0,0,773,3,8
jagdish,2014-04-13 00:00:00,2014-04-13 19:00:00,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,28
jagdish,2014-04-13 01:00:00,2014-04-13 19:00:00,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
jagdish,2014-04-13 02:00:00,2014-04-13 19:00:00,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2
jagdish,2014-04-13 04:00:00,2014-04-13 19:00:00,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
jagdish,2014-04-13 05:00:00,2014-04-13 19:00:00,2,1,0,1,0,2,0,0,0,1,0,1,3,0,2,0
jagdish,2014-04-13 06:00:00,2014-04-13 19:00:00,5,3,1,1,3,1,1,1,1,1,0,0,1,82,3,2
jagdish,2014-04-13 07:00:00,2014-04-13 19:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jagdish,2014-04-13 08:00:00,2014-04-13 19:00:00,5,0,1,4,3,0,0,1,2,0,0,0,2,499,3,2
jagdish,2014-04-13 09:00:00,2014-04-13 19:00:00,20,4,2,14,14,0,3,2,9,0,0,0,3,648,17,3
jagdish,2014-04-13 10:00:00,2014-04-13 19:00:00,6,0,0,6,5,0,0,0,5,0,0,0,1,725,4,2
jagdish,2014-04-13 11:00:00,2014-04-13 19:00:00,29,0,1,28,15,1,0,0,15,0,1,0,0,9646,21,8
jagdish,2014-04-13 12:00:00,2014-04-13 19:00:00,12,2,0,10,7,1,1,0,6,0,0,1,0,3730,6,6
jagdish,2014-04-13 13:00:00,2014-04-13 19:00:00,3,1,0,2,0,0,0,0,0,0,0,0,0,746,2,1
jagdish,2014-04-13 14:00:00,2014-04-13 19:00:00,5,1,3,1,2,0,0,1,1,0,0,0,0,0,3,2
